,Dual_dist,seed,Algorithm,naive_init,lr,epoch_num,momentum,best_obj,max_grid_obj,max_data_obj
399,bernoulli_5,13,SVRG,False,0.1,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
400,bernoulli_5,14,SGD_c_l_rate,True,1e-05,10,NA,-44.05501174926758,-45.67104321829222,-44.88325188754662
401,bernoulli_5,14,SGD_c_l_rate,True,0.0001,10,NA,-44.517311096191406,-45.67104321829222,-44.88325188754662
402,bernoulli_5,14,SGD_c_l_rate,True,0.001,10,NA,-45.592872619628906,-45.67104321829222,-44.88325188754662
403,bernoulli_5,14,SGD_c_l_rate,True,0.01,10,NA,-44.69058609008789,-45.67104321829222,-44.88325188754662
404,bernoulli_5,14,SGD_c_l_rate,True,0.1,10,NA,-43.992919921875,-45.67104321829222,-44.88325188754662
405,bernoulli_5,14,SGD_c_l_rate,False,1e-05,10,NA,-44.91232681274414,-45.67104321829222,-44.88325188754662
406,bernoulli_5,14,SGD_c_l_rate,False,0.0001,10,NA,-45.127655029296875,-45.67104321829222,-44.88325188754662
407,bernoulli_5,14,SGD_c_l_rate,False,0.001,10,NA,-45.62849807739258,-45.67104321829222,-44.88325188754662
408,bernoulli_5,14,SGD_c_l_rate,False,0.01,10,NA,-45.045562744140625,-45.67104321829222,-44.88325188754662
409,bernoulli_5,14,SGD_c_l_rate,False,0.1,10,NA,-44.88322830200195,-45.67104321829222,-44.88325188754662
410,bernoulli_5,14,SGD_scale_by_ep,True,1e-05,10,NA,-44.00376510620117,-45.67104321829222,-44.88325188754662
411,bernoulli_5,14,SGD_scale_by_ep,True,0.0001,10,NA,-44.09748077392578,-45.67104321829222,-44.88325188754662
412,bernoulli_5,14,SGD_scale_by_ep,True,0.001,10,NA,-44.748558044433594,-45.67104321829222,-44.88325188754662
413,bernoulli_5,14,SGD_scale_by_ep,True,0.01,10,NA,-45.39600372314453,-45.67104321829222,-44.88325188754662
414,bernoulli_5,14,SGD_scale_by_ep,True,0.1,10,NA,-43.992919921875,-45.67104321829222,-44.88325188754662
415,bernoulli_5,14,SGD_scale_by_ep,False,1e-05,10,NA,-44.88869094848633,-45.67104321829222,-44.88325188754662
416,bernoulli_5,14,SGD_scale_by_ep,False,0.0001,10,NA,-44.93589782714844,-45.67104321829222,-44.88325188754662
417,bernoulli_5,14,SGD_scale_by_ep,False,0.001,10,NA,-45.275657653808594,-45.67104321829222,-44.88325188754662
418,bernoulli_5,14,SGD_scale_by_ep,False,0.01,10,NA,-45.4592170715332,-45.67104321829222,-44.88325188754662
419,bernoulli_5,14,SGD_scale_by_ep,False,0.1,10,NA,-44.88322830200195,-45.67104321829222,-44.88325188754662
420,bernoulli_5,14,SGD_adaptive,True,1e-05,10,NA,-43.996070861816406,-45.67104321829222,-44.88325188754662
421,bernoulli_5,14,SGD_adaptive,True,0.0001,10,NA,-44.02432632446289,-45.67104321829222,-44.88325188754662
422,bernoulli_5,14,SGD_adaptive,True,0.001,10,NA,-44.284263610839844,-45.67104321829222,-44.88325188754662
423,bernoulli_5,14,SGD_adaptive,True,0.01,10,NA,-45.45063400268555,-45.67104321829222,-44.88325188754662
424,bernoulli_5,14,SGD_adaptive,True,0.1,10,NA,-45.643531799316406,-45.67104321829222,-44.88325188754662
425,bernoulli_5,14,SGD_adaptive,False,1e-05,10,NA,-44.8845100402832,-45.67104321829222,-44.88325188754662
426,bernoulli_5,14,SGD_adaptive,False,0.0001,10,NA,-44.89545822143555,-45.67104321829222,-44.88325188754662
427,bernoulli_5,14,SGD_adaptive,False,0.001,10,NA,-44.99668884277344,-45.67104321829222,-44.88325188754662
428,bernoulli_5,14,SGD_adaptive,False,0.01,10,NA,-45.49017333984375,-45.67104321829222,-44.88325188754662
429,bernoulli_5,14,SGD_adaptive,False,0.1,10,NA,-45.643585205078125,-45.67104321829222,-44.88325188754662
